"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5864.3,0.2688,-0.068878,1.0445,0.086735,-0.054475,0.024054,3754.8,178.44,1.21,0.61481,1.9624e-05,1
