"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
4745.7,0.34793,-0.64654,0.92935,0.055453,-0.040421,-0.016749,3754.8,131.74,1.21,0.66746,1.9624e-05,1
