"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5839.4,0.43244,-0.51146,0.96686,0.023872,-0.064729,0.010284,3754.8,122.34,1.21,0.62429,1.9624e-05,1
