"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
9628.1,0.10836,-0.20907,1.232,0.056762,-0.032231,0.028445,3754.8,257.86,1.21,0.50685,1.9624e-05,1
