"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
4296.5,-0.1724,0.17693,1.0007,-0.12066,0.088003,0.044949,3754.8,188.88,1.21,0.67005,1.9624e-05,1
