"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
4681.8,0.13774,0.014488,0.96186,-0.12593,0.05423,-0.022178,3754.8,148.48,1.21,0.67653,1.9624e-05,1
