"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5499.7,-0.57398,0.20048,1.0024,-0.14402,0.036018,0.010253,3754.8,142.58,1.21,0.62732,1.9624e-05,1
