"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7681.3,0.23268,-0.29089,1.0792,0.142,-0.13002,-0.030454,3754.8,138.73,1.21,0.56433,1.9624e-05,1
