"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
3129.5,-0.35286,0.027862,0.88491,-0.0078761,-0.032051,-0.037545,3754.8,84.616,1.21,0.72355,1.9624e-05,1
