"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
9084.2,0.19332,-0.034811,1.1797,-0.0014399,-0.025087,0.040841,3754.8,153.89,1.21,0.51731,1.9624e-05,1
