"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
2173.4,0.019104,0.010791,0.79336,0.0080172,0.0040534,-0.18962,3754.8,38.7,1.21,0.82621,1.9624e-05,1
