,Ksl,U.0,U.1,U.2,Us.0,Us.1,Us.2,cellID,cellLevel,epsilon,k,nut,p,p_backup,rho,voidfraction,Volume,Cell.Type,t,dp
150,9703.8,-0.11655,0.042057,1.1953,-0.10126,-0.049761,0.020035,3754.8,NA,NA,NA,NA,151.42,NA,1.21,0.50118,0.000019624,1,7.45,183.2182
151,3776.8,0.22525,0.35344,0.95383,-0.014173,0.074359,0.015208,3754.8,NA,NA,NA,NA,155.45,NA,1.21,0.69768,0.000019624,1,7.5,188.0945
152,5237.5,0.11207,0.24439,0.96909,0.019222,0.07544,-0.083957,3754.8,NA,NA,NA,NA,76.313,NA,1.21,0.66135,0.000019624,1,7.55,92.33873
153,9628.1,0.10836,-0.20907,1.232,0.056762,-0.032231,0.028445,3754.8,NA,NA,NA,NA,257.86,NA,1.21,0.50685,0.000019624,1,7.6,312.0106
154,3129.5,-0.35286,0.027862,0.88491,-0.0078761,-0.032051,-0.037545,3754.8,NA,NA,NA,NA,84.616,NA,1.21,0.72355,0.000019624,1,7.65,102.38536
155,8022.1,-0.2704,0.15886,1.0808,-0.03514,-0.0031138,-0.071637,3754.8,NA,NA,NA,NA,94.951,NA,1.21,0.57692,0.000019624,1,7.7,114.89071
156,6896,-0.0092352,-0.0059089,1.1324,-0.069622,0.051462,0.052647,3754.8,NA,NA,NA,NA,234,NA,1.21,0.58925,0.000019624,1,7.75,283.14
157,3556.5,0.065017,-0.17324,0.90583,-0.022191,0.017826,-0.070763,3754.8,NA,NA,NA,NA,77.888,NA,1.21,0.72156,0.000019624,1,7.8,94.24448
158,7320.4,0.17449,0.17123,1.0984,-0.072532,-0.053919,0.041825,3754.8,NA,NA,NA,NA,174.39,NA,1.21,0.56468,0.000019624,1,7.85,211.0119
159,9264.8,0.18236,-0.019774,1.158,0.033917,-0.0052168,-0.041006,3754.8,NA,NA,NA,NA,119.43,NA,1.21,0.52093,0.000019624,1,7.9,144.5103
160,5798.6,0.1307,-0.33559,1.0457,0.078326,-0.089488,0.043017,3754.8,NA,NA,NA,NA,193.03,NA,1.21,0.61995,0.000019624,1,7.95,233.5663
161,5292.7,-0.026764,-0.16173,0.97054,0.049161,-0.09045,-0.060026,3754.8,NA,NA,NA,NA,74.312,NA,1.21,0.64057,0.000019624,1,8,89.91752
162,9214.4,-0.21175,0.1416,1.1862,-0.030735,0.0040709,0.042874,3754.8,NA,NA,NA,NA,175.37,NA,1.21,0.51654,0.000019624,1,8.05,212.1977
163,4089.1,-0.20339,-0.066709,0.9342,-0.078259,0.041758,-0.028651,3754.8,NA,NA,NA,NA,147.75,NA,1.21,0.68172,0.000019624,1,8.1,178.7775
164,8863.5,-0.14446,0.0061788,1.1564,-0.08512,0.033501,-0.018146,3754.8,NA,NA,NA,NA,113.39,NA,1.21,0.52381,0.000019624,1,8.15,137.2019
165,5839.4,0.43244,-0.51146,0.96686,0.023872,-0.064729,0.010284,3754.8,NA,NA,NA,NA,122.34,NA,1.21,0.62429,0.000019624,1,8.2,148.0314
166,9239.9,0.25451,-0.17243,1.1845,0.11563,-0.14319,0.017462,3754.8,NA,NA,NA,NA,203.43,NA,1.21,0.51102,0.000019624,1,8.25,246.1503
167,3868.9,-0.20273,0.4563,0.9268,0.0255,0.0094046,-0.012763,3754.8,NA,NA,NA,NA,109.92,NA,1.21,0.69021,0.000019624,1,8.3,133.0032
168,7348.7,-0.38611,0.094379,1.0515,-0.040917,0.045241,-0.058572,3754.8,NA,NA,NA,NA,112.79,NA,1.21,0.58769,0.000019624,1,8.35,136.4759
169,5392.2,0.044959,-0.014461,0.95138,0.014203,0.018274,-0.051046,3754.8,NA,NA,NA,NA,75.611,NA,1.21,0.63882,0.000019624,1,8.4,91.48931
170,6881.9,0.075281,0.025284,1.1052,-0.08441,0.023916,0.050484,3754.8,NA,NA,NA,NA,221.25,NA,1.21,0.58435,0.000019624,1,8.45,267.7125
171,3942.6,0.12562,-0.094646,0.91115,-0.020821,0.0070937,-0.069207,3754.8,NA,NA,NA,NA,84.397,NA,1.21,0.69701,0.000019624,1,8.5,102.12037
172,9477.1,0.17901,-0.1054,1.1818,0.032398,-0.030463,-0.011349,3754.8,NA,NA,NA,NA,133.41,NA,1.21,0.52322,0.000019624,1,8.55,161.4261
173,5864.3,0.2688,-0.068878,1.0445,0.086735,-0.054475,0.024054,3754.8,NA,NA,NA,NA,178.44,NA,1.21,0.61481,0.000019624,1,8.6,215.9124
174,6885.4,0.074905,-0.048606,1.0271,0.079614,-0.017366,-0.038329,3754.8,NA,NA,NA,NA,86.33,NA,1.21,0.57769,0.000019624,1,8.65,104.4593
175,7367.1,-0.42406,-0.048151,1.1039,-0.053413,0.010896,0.0399,3754.8,NA,NA,NA,NA,194.39,NA,1.21,0.5737,0.000019624,1,8.7,235.2119
176,5071.1,-0.27309,0.10294,0.97768,-0.10502,0.011448,-0.050801,3754.8,NA,NA,NA,NA,121.08,NA,1.21,0.65382,0.000019624,1,8.75,146.5068
177,8807.9,0.13379,0.12884,1.1737,-0.043827,0.065488,0.025246,3754.8,NA,NA,NA,NA,169.63,NA,1.21,0.53218,0.000019624,1,8.8,205.2523
178,4745.7,0.34793,-0.64654,0.92935,0.055453,-0.040421,-0.016749,3754.8,NA,NA,NA,NA,131.74,NA,1.21,0.66746,0.000019624,1,8.85,159.4054
179,8508,0.114,-0.27629,1.1258,0.096551,-0.0984,-0.029967,3754.8,NA,NA,NA,NA,143.05,NA,1.21,0.53399,0.000019624,1,8.9,173.0905
180,9324.3,-0.19446,-0.27837,1.1752,-0.01589,-0.028278,0.012821,3754.8,NA,NA,NA,NA,195.88,NA,1.21,0.51778,0.000019624,1,8.95,237.0148
181,5126.7,-0.2684,-0.0037396,1.041,-0.025445,-0.04,0.051532,3754.8,NA,NA,NA,NA,177.55,NA,1.21,0.64488,0.000019624,1,9,214.8355
182,5028.4,-0.21755,-0.11636,0.9464,-0.060891,-0.026484,-0.078974,3754.8,NA,NA,NA,NA,72.405,NA,1.21,0.66559,0.000019624,1,9.05,87.61005
183,8979.5,-0.094878,-0.033895,1.166,-0.068718,-0.034416,0.045943,3754.8,NA,NA,NA,NA,159.22,NA,1.21,0.51842,0.000019624,1,9.1,192.6562
184,5639,-0.013452,0.21465,0.96877,-0.017522,0.030596,-0.024048,3754.8,NA,NA,NA,NA,109.42,NA,1.21,0.62046,0.000019624,1,9.15,132.3982
185,8446.2,0.093655,-0.044603,1.1457,0.050474,0.041946,0.023343,3754.8,NA,NA,NA,NA,164.84,NA,1.21,0.53384,0.000019624,1,9.2,199.4564
186,5503.6,-0.47519,0.040686,0.96554,-0.0035488,0.00057281,-0.017716,3754.8,NA,NA,NA,NA,132.24,NA,1.21,0.6342,0.000019624,1,9.25,160.0104
187,7851.4,-0.30901,0.028404,1.0913,-0.037995,0.027035,-0.01266,3754.8,NA,NA,NA,NA,134.14,NA,1.21,0.55677,0.000019624,1,9.3,162.3094
188,5201.7,0.080046,-0.39704,1.0078,-0.069991,-0.069803,0.027147,3754.8,NA,NA,NA,NA,153.39,NA,1.21,0.63307,0.000019624,1,9.35,185.6019
189,5444.9,0.25472,0.1649,0.9559,-0.01232,-0.043671,-0.067213,3754.8,NA,NA,NA,NA,97.327,NA,1.21,0.65521,0.000019624,1,9.4,117.76567
190,8487.5,0.20624,0.17994,1.1592,0.050695,0.057046,0.043213,3754.8,NA,NA,NA,NA,214.01,NA,1.21,0.53957,0.000019624,1,9.45,258.9521
191,3140.1,0.063267,0.055486,0.94693,-0.019293,-0.021991,0.010351,3754.8,NA,NA,NA,NA,158.26,NA,1.21,0.72007,0.000019624,1,9.5,191.4946
192,4857.8,0.13604,-0.56859,0.94331,0.070149,-0.056156,-0.036432,3754.8,NA,NA,NA,NA,93.316,NA,1.21,0.66311,0.000019624,1,9.55,112.91236
193,9120.2,-0.16435,-0.16266,1.1487,0.011961,-0.069321,-0.0046406,3754.8,NA,NA,NA,NA,156.62,NA,1.21,0.51762,0.000019624,1,9.6,189.5102
194,4831.8,-0.10436,-0.17151,0.9957,-0.092183,-0.063061,0.018753,3754.8,NA,NA,NA,NA,170.94,NA,1.21,0.65412,0.000019624,1,9.65,206.8374
195,6831.6,0.040324,-0.2065,1.0098,-0.050456,-0.050588,-0.057945,3754.8,NA,NA,NA,NA,88.129,NA,1.21,0.60349,0.000019624,1,9.7,106.63609
196,7356.7,0.10937,0.36472,1.0911,0.016273,-0.0067386,0.030017,3754.8,NA,NA,NA,NA,166.94,NA,1.21,0.57125,0.000019624,1,9.75,201.9974
197,6313.8,0.12907,0.20256,1.0478,0.060405,0.075428,-0.022145,3754.8,NA,NA,NA,NA,147.42,NA,1.21,0.59289,0.000019624,1,9.8,178.3782
198,7005.8,-0.10842,-0.12687,1.1014,0.039837,0.014494,0.026384,3754.8,NA,NA,NA,NA,169.36,NA,1.21,0.57565,0.000019624,1,9.85,204.9256
199,5403.7,-0.36484,-0.063875,0.97817,-0.050823,-0.027134,-0.0397,3754.8,NA,NA,NA,NA,128.25,NA,1.21,0.6426,0.000019624,1,9.9,155.1825
200,7753.7,-0.18934,0.17362,1.0922,-0.10097,0.022143,-0.0079874,3754.8,NA,NA,NA,NA,152.85,NA,1.21,0.55822,0.000019624,1,9.95,184.9485
201,6434.8,0.28524,-0.12085,1.0593,0.011707,-0.015537,0.008449,3754.8,NA,NA,NA,NA,146.52,NA,1.21,0.59177,0.000019624,1,10,177.2892
