"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
42.265,0,0,0.05,14595,2.5371e-07,5.9797e-06,1.3297e-05,1.21,1,0.0017102,1
