"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
2.8479,0,0,0.45,4231.7,-9.5385e-10,4.1633e-10,-3.011e-12,1.21,1,0.0017102,1
