"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
4.9338,0,0,0.6,4297.6,-3.0158e-09,9.4497e-10,-3.6186e-10,1.21,1,0.0017102,1
