"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
2.8464,0,0,0.45,4231.6,3.9561e-09,3.5868e-09,-1.4333e-10,1.21,1,0.0017102,1
