"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
130.99,0,0,0.15,14853,1.9347e-06,-1.5278e-05,-5.4849e-06,1.21,1,0.0017102,1
