"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
4.9328,0,0,0.6,4297.6,3.4281e-09,3.2163e-09,3.4388e-10,1.21,1,0.0017102,1
