"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
7.4796,0,0,0.75,4371.1,-9.3515e-09,-3.9143e-09,5.4799e-11,1.21,1,0.0017102,1
