"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
176.88,0,0,0.2,14929,-4.8826e-07,3.7759e-06,1.3458e-06,1.21,1,0.0017102,1
