"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
7.4805,0,0,0.75,4371.1,8.6022e-09,4.0604e-09,-6.5516e-10,1.21,1,0.0017102,1
