"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
4.9314,0,0,0.6,4297.6,-5.8491e-09,-1.5349e-09,-1.2341e-10,1.21,1,0.0017102,1
