"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
4.9295,0,0,0.6,4297.6,7.5878e-10,-4.184e-09,8.3396e-11,1.21,1,0.0017102,1
