"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
332.75,-0.14729,0.48279,2.1043,5693.6,-0.083718,0.22254,0.087029,1.21,0.66399,1.9629e-005,1
