"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Volume","Cell Type"
134.63,-0.16846,-0.054607,1.866,3482.4,0.065064,-0.054932,0.0027283,1.21,0.73708,1.9629e-005,1
