"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
10831,0.00234,4.8439e-05,0.80593,-0.01599,-0.024448,0.022119,3754.8,178.03,1.21,0.45408,1.9624e-05,1
