"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6712.6,0.092346,-0.014695,0.6877,0.0050316,-0.0047786,0.021948,3754.8,134.97,1.21,0.56413,1.9624e-05,1
