"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7207.3,0.0020459,0.064315,0.69192,0.0055844,0.0051329,-0.051236,3754.8,95.884,1.21,0.56976,1.9624e-05,1
