"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6022.4,0.0038557,0.011617,0.64579,0.01431,-0.0025557,-0.03422,3754.8,110.12,1.21,0.58533,1.9624e-05,1
