"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5538.6,0.047457,-0.035132,0.63573,0.0087332,-0.0043104,-0.049653,3754.8,114.86,1.21,0.6056,1.9624e-05,1
