"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
9430.2,-0.02977,-0.10073,0.73058,-0.0013138,-0.00014452,-0.040773,3754.8,99.581,1.21,0.50864,1.9624e-05,1
