"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
8797,0.015863,0.057117,0.7534,0.0017127,-0.0058712,0.034697,3754.8,160.93,1.21,0.50477,1.9624e-05,1
