"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
10195,0.017281,0.035623,0.79386,-0.015319,5.5545e-05,0.0364,3754.8,178.23,1.21,0.46995,1.9624e-05,1
