"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
11697,-0.033714,0.031729,0.81443,-0.024884,0.0014582,0.011682,3754.8,168.54,1.21,0.43635,1.9624e-05,1
