"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
9863.5,-0.061184,0.010677,0.73031,0.00094587,0.0024647,-0.038132,3754.8,110.27,1.21,0.49407,1.9624e-05,1
