"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7640.4,0.052734,0.066593,0.71828,0.015396,-0.0085889,0.033083,3754.8,144.12,1.21,0.53565,1.9624e-05,1
