"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6537.1,0.021225,0.064853,0.68418,-0.00064039,0.016111,0.012541,3754.8,131.26,1.21,0.56471,1.9624e-05,1
