"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
2868.4,-0.0059539,0.0056788,0.55316,0.0066076,0.0026142,-0.020846,3754.8,100.67,1.21,0.74434,1.9624e-05,1
