"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5861,-0.37162,0.18667,1.4456,-0.07363,0.069997,0.01084,3754.8,146,1.21,0.645,1.9624e-05,1
