"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6706.9,-0.189,0.076491,1.4301,-0.046125,0.0045132,-0.004798,3754.8,181.44,1.21,0.60033,1.9624e-05,1
