"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
2592.3,0.26767,-0.029558,1.2386,0.024075,-0.12882,0.017087,3754.8,188.33,1.21,0.76912,1.9624e-05,1
