"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6648.9,0.11677,0.12484,1.4663,0.019708,0.074391,0.055602,3754.8,273.48,1.21,0.62136,1.9624e-05,1
