"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
7199.6,0.19302,-0.3369,1.454,-0.012338,0.012663,0.0030061,3754.8,133.17,1.21,0.59136,1.9624e-05,1
