"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
2538.7,0.61162,-0.050559,1.1027,0.0035548,-0.041425,-0.084684,3754.8,108.89,1.21,0.8205,1.9624e-05,1
