"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
8129.4,-0.14666,-0.0013988,1.4934,0.0065342,-0.033376,0.0094821,3754.8,194.2,1.21,0.55989,1.9624e-05,1
