"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
6966.8,0.64214,-0.43503,1.4791,0.14026,-0.15408,0.069079,3754.8,222.2,1.21,0.60906,1.9624e-05,1
