"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5764.1,0.0071031,-0.088486,1.3149,-0.065368,0.07369,-0.040034,3754.8,87.804,1.21,0.64648,1.9624e-05,1
