"Ksl","U:0","U:1","U:2","Us:0","Us:1","Us:2","cellID","p","rho","voidfraction","Volume","Cell Type"
5610.3,-0.033598,-0.036022,1.342,0.15394,-0.14027,0.010884,3754.8,141.29,1.21,0.65203,1.9624e-05,1
