"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
154.34,0,0,0.5,10289,0.0069542,0.0071955,-0.00058653,1.21,1,0.0017102,1
