"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
280.43,0,0,0.7,6299.5,-0.072556,-0.025667,-0.0017441,1.21,1,0.0017102,1
