"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
172.33,0,0,0.45,10679,0.0016658,0.0015693,-0.00040056,1.21,1,0.0017102,1
