"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
182.89,0,0,0.3,13700,2.2358e-07,7.8084e-07,-6.3997e-07,1.21,1,0.0017102,1
