"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
157.5,0,0,0.8,9307.9,-0.10565,0.028856,0.0085868,1.21,1,0.0017102,1
