"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
182.93,0,0,0.35,13726,2.1428e-06,-3.0457e-07,-2.8815e-06,1.21,1,0.0017102,1
