"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
294.05,0,0,0.6,7964.9,-0.0098245,-0.04673,0.0045436,1.21,1,0.0017102,1
