"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
267.49,0,0,0.75,7236.8,-0.01043,-0.05525,0.0079718,1.21,1,0.0017102,1
