"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
268.02,0,0,0.75,8873.7,0.0058062,0.038594,0.0061123,1.21,1,0.0017102,1
