"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
275.2,0,0,0.8,5962.7,-0.12317,-0.01369,0.0051441,1.21,1,0.0017102,1
