"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
176.51,0,0,0.45,10698,-0.00851,0.011352,8.1315e-005,1.21,1,0.0017102,1
