"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
310.45,0,0,0.8,7651.6,-0.0058591,0.001494,0.006896,1.21,1,0.0017102,1
