"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
106.56,0,0,0.65,11278,0.0018328,0.0041235,0.0023143,1.21,1,0.0017102,1
