"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
150.38,0,0,0.75,5116.7,-0.037462,-0.030116,-0.0036418,1.21,1,0.0017102,1
