"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
181.68,0,0,0.35,13826,-6.1696e-006,-1.2235e-005,-6.0386e-006,1.21,1,0.0017102,1
