"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
192.78,0,0,0.45,10600,-0.0076142,0.006232,3.5125e-005,1.21,1,0.0017102,1
